1100,0.0205017466787842
1099,0.0179530448043889
1098,0.0215562232537369
1097,0.0183829437421
1096,0.0189890931316663
1095,0.0216933764430039
1094,0.0178770530780415
1093,0.0201703642441491
1092,0.021782858166577
1091,0.0204623451495771
1090,0.0189942854024491
1089,0.0220010335233083
1088,0.0226890549953644
1087,0.0214416311215208
1086,0.0206874324355785
1085,0.0216500573659086
1084,0.0232660712068778
1083,0.0209947306566355
1082,0.0210358650965409
1081,0.0223615597222846
1080,0.0206795050362501
1079,0.0209821248447
1078,0.0211055634468049
1077,0.0213353890975604
1076,0.024662983376417
1075,0.023089653563737
1074,0.023200366987927
1073,0.0240042469764672
1072,0.0231496892273834
1071,0.0230025770139062
1070,0.0247430218825757
1069,0.0254436113306396
1068,0.0241402873452993
1067,0.0242608768437526
1066,0.0240854228173244
1065,0.0237698606427495
1064,0.0254163290438506
1063,0.0273964619633302
1062,0.0244713728743687
1061,0.0244106887343322
1060,0.0259635098301111
1059,0.0261423086394601
1058,0.0255521536160663
1057,0.0265754965052655
1056,0.0272743096911487
1055,0.0268573321683746
1054,0.027905040799785
1053,0.0276440973248941
1052,0.0291022945634324
1051,0.0289787484404403
1050,0.029054853566498
1049,0.0285795395948664
1048,0.0283756927226166
1047,0.0288074361772554
1046,0.0308059612857442
1045,0.0291011596832842
1044,0.0314870715193618
1043,0.0308112134077593
1042,0.0293615401368775
1041,0.0302562570777812
1040,0.0313468464282688
1039,0.032217201347438
1038,0.0316958094086844
1037,0.0329740023067015
1036,0.0327729399848002
1035,0.0327147969691105
1034,0.0322541150882533
1033,0.0339645050740003
1032,0.0334827836477725
1031,0.0338495584689972
1030,0.0342252978420088
1029,0.0344647243930157
1028,0.0353395594103894
1027,0.0344548320561065
1026,0.0348866334610905
1025,0.0362823439284642
1024,0.0357717077393903
1023,0.0365538814055402
1022,0.0372026438286052
1021,0.0377604543438573
1020,0.0381908362395435
1019,0.0381896208287201
1018,0.0379574549571726
1017,0.0398323672484859
1016,0.0385012730737125
1015,0.0395795855873335
1014,0.0406165515361117
1013,0.0407486566683927
1012,0.0412049799767866
1011,0.0416422665309537
1010,0.0422482068608862
1009,0.042265981858715
1008,0.0426826615449228
1007,0.0433655647749644
1006,0.0436052770020258
1005,0.0437325401848858
1004,0.0446064990286719
1003,0.0447086907993879
1002,0.045373093029721
1001,0.0456108109222913
1000,0.046616614929197
999,0.0477695839876872
998,0.0473124049547486
