1100;0.036777268
1099;0.040558372
1098;0.039767314
1097;0.036853766
1096;0.044310732
1095;0.040288126
1094;0.041855574
1093;0.044064613
1092;0.04210398
1091;0.040425927
1090;0.043602329
1089;0.043845952
1088;0.04352967
1087;0.045717553
1086;0.04374674
1085;0.04326652
1084;0.045734263
1083;0.046413372
1082;0.043566527
1081;0.046093949
1080;0.047715495
1079;0.048387352
1078;0.048835787
1077;0.050350491
1076;0.049999288
1075;0.04911645
1074;0.048844216
1073;0.050664161
1072;0.052075872
1071;0.055549336
1070;0.052222078
1069;0.053651934
1068;0.055561839
1067;0.054872777
1066;0.054962607
1065;0.057563841
1064;0.057410952
1063;0.05873917
1062;0.057887084
1061;0.059410831
1060;0.060610254
1059;0.060137668
1058;0.059266874
1057;0.061898125
1056;0.06039762
1055;0.062660807
1054;0.063248694
1053;0.063219798
1052;0.065050307
1051;0.067293563
1050;0.067217132
1049;0.066796112
1048;0.068506953
1047;0.069020388
1046;0.070551705
1045;0.071093937
1044;0.072688442
1043;0.073382228
1042;0.073357493
1041;0.074204457
1040;0.076219318
1039;0.075806714
1038;0.077982074
1037;0.079219559
1036;0.079618628
1035;0.080763511
1034;0.081811308
1033;0.084083815
1032;0.085334077
1031;0.085957563
1030;0.086367991
1029;0.088815809
1028;0.089991979
1027;0.090596807
1026;0.091689026
1025;0.094000517
1024;0.094994791
1023;0.095894814
1022;0.098999428
1021;0.099286975
1020;0.10097191
1019;0.102610949
1018;0.103688026
1017;0.105511927
1016;0.107608158
1015;0.109478209
1014;0.110945216
1013;0.112402207
1012;0.114198298
1011;0.115229803
1010;0.117546266
1009;0.120054289
1008;0.121314335
1007;0.123848478
1006;0.12589332
1005;0.128262167
1004;0.130294226
1003;0.132017985
1002;0.13443616
1001;0.136882882
1000;0.138891119
999;0.140737775
998;0.142984561
997;0.146112986
996;0.148780532
995;0.151873538
994;0.15463413
993;0.1563231
992;0.158765274
991;0.161822063
990;0.164884968
989;0.167952402
988;0.171287896
987;0.173514875
986;0.176447998
985;0.180476913
984;0.1834279
983;0.186657006
982;0.190920477
981;0.194630537
980;0.197886529
979;0.200795274
978;0.20414413
977;0.2085702
976;0.211433725
975;0.216387153
974;0.21980897
973;0.224883352
972;0.227772266
971;0.2332079
970;0.237697552
969;0.241198069
968;0.246691751
967;0.250357031
966;0.255118097
965;0.261018275
964;0.264594265
963;0.269792947
962;0.276012512
961;0.280684926
960;0.285181824
959;0.29100307
958;0.296483861
957;0.302227006
956;0.308533713
955;0.313123845
954;0.319327908
953;0.326190931
952;0.331802528
951;0.337574134
950;0.344623968
949;0.35046285
948;0.357113421
947;0.365531625
946;0.371594126
945;0.378412016
944;0.384973436
943;0.39284024
942;0.400130682
941;0.407936232
940;0.415491954
939;0.424936902
938;0.431345712
937;0.439164073
936;0.447029459
935;0.45664993
934;0.463118991
933;0.472776306
932;0.481309191
931;0.489548556
930;0.498521414
929;0.508291152
928;0.517053462
927;0.527273896
926;0.537130566
925;0.545956078
924;0.55524416
923;0.565160306
922;0.575805952
921;0.585495158
920;0.595617674
919;0.608132278
918;0.618433516
917;0.628865749
916;0.636403165
915;0.64764576
914;0.659112953
913;0.671541653
912;0.682921345
911;0.694614209
910;0.704665695
909;0.716059168
908;0.72793069
907;0.740982405
906;0.754955225
905;0.765526204
904;0.775002007
903;0.786675768
902;0.798341668
901;0.811259397
900;0.823690862
899;0.83664535
898;0.849553765
897;0.863439519
896;0.873316863
895;0.88428064
894;0.897117876
893;0.909983639
892;0.923551328
891;0.93816567
890;0.94978099
889;0.96468827
888;0.974627751
887;0.98530973
886;1.000203408
885;1.012956435
884;1.02761678
883;1.038091099
882;1.047911016
881;1.061229197
880;1.069287254
879;1.086990608
878;1.096704035
877;1.104593486
876;1.12337191
875;1.130489128
874;1.14215478
873;1.153896805
872;1.164188536
871;1.171763879
870;1.184214917
869;1.192383488
868;1.200995475
867;1.217085906
866;1.223637247
865;1.237376232
864;1.243141004
863;1.25302544
862;1.264203931
861;1.276512602
860;1.283480324
859;1.283543662
858;1.293632529
857;1.298131395
