1100;0.0281505635079254
1099;0.0227776509287937
1098;0.0172950527985452
1097;0.0258173370627841
1096;0.0225250038488971
1095;0.0246673671647176
1094;0.0246299967887154
1093;0.0254254961401746
1092;0.025985027757921
1091;0.0246099978351164
1090;0.0267249804171432
1089;0.0276569807647674
1088;0.0249406192970985
1087;0.0258334631096148
1086;0.0246478322488622
1085;0.024836998954633
1084;0.0253971171942347
1083;0.0262383763979594
1082;0.0279143433925253
1081;0.0260647605619803
1080;0.0258363477296783
1079;0.0277220107257191
1078;0.0258251664996626
1077;0.0270573267260898
1076;0.0252844705212285
1075;0.0293734498243719
1074;0.029501651976272
1073;0.0285909302018204
1072;0.0306031501359242
1071;0.0285688680836825
1070;0.030588984676682
1069;0.0297503246509061
1068;0.0293247329579211
1067;0.0300053807229142
1066;0.0308584575721509
1065;0.0324317575492025
1064;0.0314854294077298
1063;0.0307024879830447
1062;0.0328531192145646
1061;0.03122124163515
1060;0.0302959466624763
1059;0.0334036622277286
1058;0.0340189802941084
1057;0.0328563579624555
1056;0.0326811094027113
1055;0.033803386878833
1054;0.0348328626885646
1053;0.0344943467040785
1052;0.0337743712457502
1051;0.0334132510880421
1050;0.0350914272614842
1049;0.0350779004288238
1048;0.0363828205937296
1047;0.0368548371555555
1046;0.0374471885702468
1045;0.0362559761727652
1044;0.0371303420587077
1043;0.0366379443626077
1042;0.0377382603061948
1041;0.0385259954084361
1040;0.0386211357809229
1039;0.0389727956515058
1038;0.0409662472358267
1037;0.0406660969118655
1036;0.0409111496291759
1035;0.0419383312429222
1034;0.0415096045166768
1033;0.0417286311377022
1032;0.0422071816336278
1031;0.0426386539421735
1030;0.0430646383347943
1029;0.0435127869979368
1028;0.0448082662700223
1027;0.0444508763486483
1026;0.0457675401850952
1025;0.045702627278221
1024;0.0464455205770796
1023;0.0480240856388252
1022;0.0482700866397042
1021;0.0481239326345239
1020;0.0477727336360623
1019;0.0487399173817721
1018;0.0505382236033724
1017;0.0507603685801809
1016;0.0515347059739983
1015;0.0517066802547642
1014;0.0524407924211487
1013;0.0532365690059851
1012;0.0540355946567899
1011;0.0547738042749253
1010;0.0555861099608455
1009;0.0558296625652024
1008;0.0566988949843636
1007;0.0574012908040115
1006;0.0582149785718683
1005;0.0586478747798962
1004;0.0606039439774671
1003;0.0606767192113625
1002;0.0612673489717572
1001;0.0631998573445151
1000;0.0629144051925247
999;0.0639426662669084
998;0.0646038956613167
997;0.0660812321235055
996;0.0661497159811759
995;0.0682255042918482
994;0.0690947085497515
993;0.0698374926706485
992;0.0703178054837869
991;0.0718387773020764
990;0.0724869429232443
989;0.0744497697689421
988;0.074729194954497
987;0.075957772060998
986;0.07790649524093
985;0.0793346733940781
984;0.0804729489753399
983;0.0812784781718519
982;0.0826155056465781
981;0.0842698360239781
980;0.0854016631719435
979;0.0863634117543702
978;0.0875363071105008
977;0.0893693565736391
976;0.0908523573976292
975;0.0927509863768138
974;0.0935295146409307
973;0.0944880860163082
972;0.0968529964342245
971;0.0987623387064334
970;0.100408211870298
969;0.102108776538432
968;0.103678625876478
967;0.105349936835204
966;0.106937560758791
965;0.108476707200795
964;0.111022223339075
963;0.113373019019741
962;0.114935285206274
961;0.117518951563661
960;0.118777777473441
959;0.122428851633754
958;0.123290447232346
957;0.126187751416214
956;0.128889106916503
955;0.131074466665385
954;0.133370106681383
953;0.135707841811647
952;0.138056450060139
951;0.141006844768666
950;0.143154055435393
949;0.146567190471417
948;0.149146804669519
947;0.152456760080661
946;0.155434472248314
945;0.158250136677075
944;0.161471302121491
943;0.166049611572002
942;0.168649500675607
941;0.171526245180564
940;0.175764700940309
939;0.179159645910235
938;0.182710792353354
937;0.185825694422205
936;0.189514647942014
935;0.193904415999943
934;0.198078214319921
933;0.203034626348177
932;0.20714394413058
931;0.211199553352243
930;0.215378777478358
929;0.219767533780973
928;0.225086856044041
927;0.229304711857717
926;0.234851604049141
925;0.239813134522776
924;0.244338011844692
923;0.249957600556068
922;0.255684250881503
921;0.260910023983942
920;0.2671267344494
919;0.273201895821545
918;0.279533398370968
917;0.28527113453263
916;0.29007310291452
915;0.295473853831174
914;0.302085301645008
913;0.309246769819723
912;0.316136448129191
911;0.323561052160911
910;0.33160923144007
909;0.33787046197659
908;0.345113088808455
907;0.353921032561057
906;0.361877911254356
905;0.36842122447252
904;0.373867129031226
903;0.383173637675476
902;0.391031274026623
901;0.400260785897032
900;0.409448253777041
899;0.418919213041393
898;0.42730841068782
897;0.437514227931471
896;0.444938255788466
